x,order_1,order_2
0,82.22772064548758,86.35920813473022
1,82.17166728715895,86.22937502645166
2,82.11569898721928,86.10009528784448
3,82.05981551220135,85.97136778504112
4,82.00401662898805,85.84319138547158
5,81.94830210481231,85.71556495786346
6,81.89267170725714,85.58848737224187
7,81.83712520425559,85.46195749992951
8,81.7816623640908,85.33597421354665
9,81.726282955396,85.2105363870111
10,81.67098674715446,85.08564289553829
11,81.61577350869952,84.96129261564111
12,81.5606430097146,84.83748442513014
13,81.50559502023316,84.71421720311344
14,81.45062931063877,84.59148982999663
15,81.39574565166507,84.46930118748296
16,81.3409438143957,84.34765015857319
17,81.28622357026445,84.22653562756564
18,81.23158469105513,84.10595648005624
19,81.17702694890164,83.98591160293843
20,81.12255011628793,83.86639988440325
21,81.06815396604804,83.74742021393931
22,81.01383827136607,83.62897148233274
23,80.95960280577617,83.51105258166729
24,80.90544734316259,83.3936624053242
25,80.85137165775963,83.27679984798237
26,80.79737552415165,83.1604638056182
27,80.74345871727311,83.04465317550566
28,80.6896210124085,82.92936685621628
29,80.63586218519241,82.81460374761917
30,80.58218201160946,82.70036275088103
31,80.5285802679944,82.58664276846605
32,80.47505673103198,82.47344270413606
33,80.42161117775707,82.36076146295039
34,80.36824338555458,82.24859795126599
35,80.3149531321595,82.13695107673735
36,80.26174019565688,82.02581974831651
37,80.20860435448186,81.91520287625309
38,80.15554538741961,81.80509937209428
39,80.1025630736054,81.6955081486848
40,80.04965719252456,81.58642812016699
41,79.99682752401249,81.4778582019807
42,79.94407384825465,81.36979731086336
43,79.89139594578657,81.26224436485
44,79.83879359749386,81.15519828327318
45,79.78626658461219,81.048657986763
46,79.7338146887273,80.94262239724719
47,79.681437691775,80.83709043795098
48,79.62913537604116,80.73206103339719
49,79.57690752416173,80.62753310940622
50,79.52475391912272,80.523505593096
51,79.47267434426021,80.41997741288206
52,79.42066858326035,80.31694749847748
53,79.36873642015937,80.21441478089287
54,79.31687763934353,80.11237819243645
55,79.26509202554921,80.010836666714
56,79.21337936386281,79.90978913862884
57,79.16173943972085,79.80923454438187
58,79.11017203890988,79.70917182147153
59,79.05867694756651,79.60959990869388
60,79.00725395217746,79.51051774614248
61,78.9559028395795,79.41192427520849
62,78.90462339695944,79.31381843858064
63,78.85341541185419,79.21619918024518
64,78.80227867215072,79.11906544548599
65,78.75121296608607,79.02241618088445
66,78.70021808224736,78.92625033431952
67,78.64929380957176,78.83056685496777
68,78.5984399373465,78.73536469330328
69,78.5476562552089,78.64064280109773
70,78.49694255314635,78.54640013142031
71,78.4462986214963,78.45263563863784
72,78.39572425094624,78.35934827841469
73,78.3452192325338,78.26653700771274
74,78.29478335764658,78.1742007847915
75,78.24441641802235,78.08233856920799
76,78.1941182057489,77.99094932181686
77,78.14388851326406,77.90003200477027
78,78.09372713335577,77.80958558151794
79,78.04363385916204,77.71960901680718
80,77.99360848417092,77.63010127668288
81,77.94365080222055,77.54106132848744
82,77.89376060749913,77.45248814086088
83,77.84393769454493,77.36438068374075
84,77.79418185824629,77.27673792836215
85,77.74449289384161,77.18955884725781
86,77.69487059691937,77.10284241425794
87,77.64531476341813,77.01658760449038
88,77.59582518962647,76.93079339438049
89,77.5464016721831,76.84545876165123
90,77.49704400807676,76.76058268532309
91,77.44775199464624,76.67616414571415
92,77.39852542958047,76.59220212444004
93,77.34936411091839,76.50869560441396
94,77.30026783704899,76.42564356984668
95,77.25123640671141,76.34304500624651
96,77.20226961899479,76.26089890041936
97,77.15336727333835,76.17920424046866
98,77.10452916953138,76.09796001579544
99,77.05575510771327,76.01716521709828
100,77.00704488837343,75.93681883637333
101,76.95839831235136,75.8569198669143
102,76.90981518083666,75.77746730331246
103,76.86129529536893,75.69846014145665
104,76.81283845783791,75.61989737853327
105,76.76444447048335,75.54177801302627
106,76.71611313589511,75.46410104471721
107,76.6678442570131,75.38686547468515
108,76.6196376371273,75.31007030530678
